Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
Nanjing University,284,4877,93.66197183098592,67,1.5579102112676058,CHINA MAINLAND,Academic
Helmholtz Association,282,3711,94.68085106382979,68,1.0410464539007094,GERMANY (FED REP GER),Nonprofit
University System of Maryland,281,4296,90.0355871886121,69,1.3631074733096087,USA,Academic System
Southern Medical University - China,279,3917,94.6236559139785,70,1.3599491039426526,CHINA MAINLAND,Academic
University of Illinois System,279,4546,89.24731182795699,70,1.25797311827957,USA,Academic System
Tabriz University of Medical Science,272,6724,95.95588235294117,72,1.5437889705882355,IRAN,Academic
University of Washington,270,3809,90.74074074074075,73,1.0649211111111112,USA,Academic System
Universidade Estadual Paulista,268,3095,95.8955223880597,74,1.020245895522388,BRAZIL,Academic
University of Washington Seattle,267,3780,90.63670411985018,75,1.0615895131086144,USA,Academic
Department of Science & Technology (India),259,3009,84.16988416988417,76,1.0413362934362933,INDIA,Government
"Shanghai Institute of Ceramics, CAS",255,6171,92.15686274509804,77,1.8989168627450983,CHINA MAINLAND,Research Institute
Brigham & Women's Hospital,254,8891,96.45669291338582,78,2.3422291338582677,USA,Academic
Peking Union Medical College,253,3821,93.67588932806325,79,1.3874861660079052,CHINA MAINLAND,Academic
University of Hong Kong,250,4284,95.19999999999999,80,1.5722732000000001,HONG KONG,Academic
Amirkabir University of Technology,247,5129,96.76113360323887,81,1.5725008097165993,IRAN,Academic
University of California Los Angeles,245,5018,91.02040816326532,82,1.7168673469387756,USA,Academic
Central South University,243,3577,95.06172839506173,83,1.485462962962963,CHINA MAINLAND,Academic
Johns Hopkins University,241,4105,88.79668049792531,84,1.4205921161825728,USA,Academic
University of Erlangen Nuremberg,241,4633,93.7759336099585,84,1.6319398340248963,GERMANY (FED REP GER),Academic
Universidade do Porto,237,3356,88.60759493670885,86,1.1189738396624473,PORTUGAL,Academic
Max Planck Society,236,2926,94.49152542372882,87,1.0532322033898305,GERMANY (FED REP GER),Nonprofit
Wake Forest University,234,3641,50.85470085470085,88,1.486979487179487,USA,Academic
Wenzhou Medical University,234,4448,96.15384615384616,88,1.4884260683760684,CHINA MAINLAND,Academic
University of Tehran,234,3820,97.00854700854701,88,1.4544974358974359,IRAN,Academic
Tufts University,233,3728,87.98283261802575,91,1.4288347639484977,USA,Academic
University of Queensland,233,3567,88.8412017167382,91,1.2951000000000001,AUSTRALIA,Academic
Nanjing Medical University,233,3719,96.56652360515021,91,1.4914536480686698,CHINA MAINLAND,Academic
Osaka University,232,2202,90.08620689655173,94,0.8642349137931035,JAPAN,Academic
