Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
Nankai University,1433,48284,96.02233077459874,65,2.894629867411026,CHINA MAINLAND,Academic
Lawrence Berkeley National Laboratory,1422,45778,96.13220815752462,66,2.2350180028129394,USA,Government
University of Science & Technology Beijing,1420,38972,94.29577464788733,67,2.1550473239436623,CHINA MAINLAND,Academic
Zhengzhou University,1396,36430,94.84240687679083,68,2.8340114613180516,CHINA MAINLAND,Academic
City University of Hong Kong,1395,45805,93.83512544802868,69,2.7523120430107526,HONG KONG,Academic
University of London,1395,29342,93.11827956989247,69,1.6171514695340503,ENGLAND,Academic System
Universite Paris Saclay,1391,21889,90.5823148813803,71,1.1620434938892883,FRANCE,Academic
Argonne National Laboratory,1354,33244,96.01181683899557,72,1.9332977104874447,USA,Research Institute
"Institute of Chemistry, CAS",1347,62522,98.06978470675575,73,3.3710841870824058,CHINA MAINLAND,Research Institute
Dalian University of Technology,1340,29772,92.08955223880596,74,1.831987089552239,CHINA MAINLAND,Academic
Council of Scientific & Industrial Research (CSIR) - India,1338,20226,88.93871449925261,75,1.134799701046338,INDIA,Research Council
Chongqing University,1332,27601,93.01801801801803,76,1.7535373873873874,CHINA MAINLAND,Academic
University of North Carolina,1308,36774,93.42507645259938,77,2.0684650611620796,USA,Academic System
Ecole Polytechnique Federale de Lausanne,1279,34370,91.71227521501173,78,1.9179495699765445,SWITZERLAND,Academic
Pohang University of Science & Technology (POSTECH),1278,27587,92.09702660406886,79,1.6745756651017214,SOUTH KOREA,Academic
Hanyang University,1266,27299,89.65244865718799,80,1.6506345181674567,SOUTH KOREA,Academic
Tohoku University,1251,15158,82.414068745004,81,0.9749317346123101,JAPAN,Academic
Oak Ridge National Laboratory,1243,33354,93.80530973451327,82,1.982143925985519,USA,Government
University of California Los Angeles,1238,40564,93.21486268174475,83,2.4770670436187396,USA,Academic
ETH Zurich,1236,31244,94.33656957928802,84,1.9019154530744335,SWITZERLAND,Academic
Agency for Science Technology & Research (ASTAR),1235,37094,93.92712550607287,85,2.2343282591093114,SINGAPORE,Research Institute
National Taiwan University,1230,24461,88.69918699186992,86,1.4932493495934962,TAIWAN,Academic
Beijing University of Chemical Technology,1224,42673,96.07843137254902,87,2.7668422385620914,CHINA MAINLAND,Academic
Korea Institute of Science & Technology (KIST),1215,23911,93.90946502057614,88,1.542529794238683,SOUTH KOREA,Research Institute
CEA,1214,15687,88.30313014827018,89,1.0898142504118615,FRANCE,Research Institute
National Academy of Sciences Ukraine,1211,6348,59.702725020644095,90,0.5512202312138729,UKRAINE,National Academy
State University of New York (SUNY) System,1211,25398,91.49463253509496,90,1.5810857142857144,USA,Academic System
Nanjing Tech University,1208,38855,96.02649006622516,92,2.4968151490066224,CHINA MAINLAND,Academic
National Institute of Technology (NIT System),1202,10900,84.10981697171381,93,0.7709967554076539,INDIA,Academic System
Communaute Universite Grenoble Alpes,1200,17584,87.33333333333333,94,1.1481541666666668,FRANCE,Academic System
Imperial College London,1182,27441,93.57021996615906,95,1.8399368866328258,ENGLAND,Academic
Universite Grenoble Alpes (UGA),1179,16994,87.27735368956743,96,1.147971925360475,FRANCE,Academic
King Abdullah University of Science & Technology,1175,42707,93.70212765957446,97,2.7471939574468087,SAUDI ARABIA,Academic
National Institute of Advanced Industrial Science & Technology (AIST),1153,17540,86.81699913269732,98,1.17378933217693,JAPAN,Research Institute
United States Department of Defense,1149,20741,88.25065274151436,99,1.4319539599651872,USA,Government
Hunan University,1144,37874,94.58041958041959,100,2.5379975524475524,CHINA MAINLAND,Academic
Karlsruhe Institute of Technology,1133,20463,92.23300970873787,101,1.4519941747572815,GERMANY (FED REP GER),Academic
Southern University of Science & Technology,1133,26289,94.0864960282436,101,2.2392856134157104,CHINA MAINLAND,Academic
Islamic Azad University,1125,12592,83.02222222222223,103,0.8142258666666666,IRAN,Academic
Shanghai University,1114,23688,92.72890484739676,104,1.74964407540395,CHINA MAINLAND,Academic
Pennsylvania State University,1096,29458,92.6094890510949,105,2.0047986313868615,USA,Academic
University of Illinois Urbana-Champaign,1084,24616,93.17343173431735,106,1.727182195571956,USA,Academic
Wuhan University of Technology,1062,45531,95.38606403013182,107,3.0529053672316384,CHINA MAINLAND,Academic
"Institute of Physics, CAS",1049,34078,95.61487130600572,108,2.480945471877979,CHINA MAINLAND,Research Institute
National Yang Ming Chiao Tung University,1048,14692,85.01908396946564,109,1.182730152671756,TAIWAN,Academic
CNRS - Institute of Physics (INP),1042,14399,91.17082533589252,110,1.0388220729366604,FRANCE,Research Institute
University of Michigan System,1041,24513,92.79538904899135,111,1.8542362151777136,USA,Academic System
University of Michigan,1038,24505,92.77456647398844,112,1.8584493256262042,USA,Academic
University of New South Wales Sydney,1037,24074,92.76759884281581,113,1.931271263259402,AUSTRALIA,Academic
Kyoto University,1033,16407,87.80251694094869,114,1.1725101645692158,JAPAN,Academic
