Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
Tianjin University,6668,81663,80.12897420515897,67,1.1130004199160168,CHINA MAINLAND,Academic
St. Petersburg Scientific Centre of the Russian Academy of Sciences,6660,37465,70.91591591591592,68,0.5971210960960961,RUSSIA,Government
University of Electronic Science & Technology of China,6549,65505,75.21759047182776,69,0.9621476866697206,CHINA MAINLAND,Academic
CNRS - National Institute of Nuclear and Particle Physics (IN2P3),6490,161948,84.94607087827427,70,2.422846902927581,FRANCE,Research Institute
State University of New York (SUNY) System,6461,108260,83.77960068100914,71,1.669748011143786,USA,Academic System
University of California Los Angeles,6407,116353,86.07772748556266,72,1.7220132043077885,USA,Academic
CNRS - Institute of Physics (INP),6352,92753,86.272040302267,73,1.2369372323677583,FRANCE,Research Institute
Joint Institute for Nuclear Research - Russia,6284,63856,74.88860598345003,74,1.119704487587524,RUSSIA,Research Institute
CNRS - Institute for Engineering & Systems Sciences (INSIS),6281,60004,80.99028817067347,75,0.9588281324629837,FRANCE,Research Institute
University of Colorado System,6245,115128,85.58847077662129,76,1.7138672377902324,USA,Academic System
University System of Georgia,6179,140629,83.79996763230297,77,2.1108514160867453,USA,Academic System
Sapienza University Rome,6162,134993,85.7513794222655,78,2.177569961051607,ITALY,Academic
European Organization for Nuclear Research (CERN),6103,108763,81.55005734884483,79,1.7600476486973622,SWITZERLAND,Research Institute
University of Padua,6097,151635,85.91110382155158,80,2.419736493357389,ITALY,Academic
University of Texas Austin,6075,119565,87.1769547325103,81,1.9102481975308645,USA,Academic
Aix-Marseille Universite,6015,105544,86.00166251039069,82,1.7178709891936825,FRANCE,Academic
RIKEN,6015,90301,85.17040731504572,82,1.4718195677472985,JAPAN,Research Institute
Nanyang Technological University,6000,136032,83.89999999999999,84,1.8202607166666667,SINGAPORE,Academic
Nanyang Technological University & National Institute of Education (NIE) Singapore,6000,136032,83.89999999999999,84,1.8202607166666667,SINGAPORE,Academic
National Institute of Technology (NIT System),5990,39259,79.53255425709516,86,0.8521712687813022,INDIA,Academic System
Seoul National University (SNU),5917,111402,86.85144498901471,87,1.6805420821362176,SOUTH KOREA,Academic
Moscow Institute of Physics & Technology,5879,69329,78.97601632930771,88,1.2488777683279468,RUSSIA,Academic
Nagoya University,5876,81741,85.75561606535058,89,1.4159723110959836,JAPAN,Academic
University of Colorado Boulder,5865,111439,86.05285592497869,90,1.7612028985507246,USA,Academic
Ecole Polytechnique Federale de Lausanne,5815,114546,85.4170249355116,91,1.8147808770421325,SWITZERLAND,Academic
Johns Hopkins University,5754,126189,87.76503302050747,92,2.2455135210288497,USA,Academic
University of Arizona,5737,95342,84.43437336587067,93,1.7742279414328048,USA,Academic
Russian Academy of Science Lebedev Physical Institute,5678,67893,76.52342374075378,94,1.1788209404719971,RUSSIA,Research Institute
Karlsruhe Institute of Technology,5670,80070,85.13227513227514,95,1.4279834920634922,GERMANY (FED REP GER),Academic
NASA Goddard Space Flight Center,5662,119071,87.83115506888025,96,2.186936064994702,USA,Government
Shandong University,5625,79976,86.86222222222221,97,1.288798648888889,CHINA MAINLAND,Academic
Universidad Nacional Autonoma de Mexico,5594,68203,80.26456918126564,98,1.1537127636753666,MEXICO,Academic
Universidade de Sao Paulo,5593,80037,84.08725192204541,99,1.3626625245843018,BRAZIL,Academic
University of Wisconsin System,5542,131993,87.3511367737279,100,2.2205220498015157,USA,Academic System
Jilin University,5460,73361,86.92307692307692,101,1.1858056776556778,CHINA MAINLAND,Academic
University of Illinois Urbana-Champaign,5434,143696,87.523003312477,102,2.4372963194700037,USA,Academic
University of Southampton,5388,113143,82.81365998515219,103,1.8732662212323683,ENGLAND,Academic
Fudan University,5328,83862,86.46771771771772,104,1.48976631006006,CHINA MAINLAND,Academic
CNRS - National Institute for Earth Sciences & Astronomy (INSU),5256,124892,91.45738203957382,105,2.233747964231355,FRANCE,Research Institute
Ioffe Physical Technical Institute,5240,29611,70.61068702290076,106,0.5965842748091603,RUSSIA,Research Institute
Ohio State University,5195,118527,89.60538979788258,107,2.188623695861405,USA,Academic
Novosibirsk State University,5184,62761,75.90663580246914,108,1.2023798996913582,RUSSIA,Academic
National University of Singapore,5155,99469,88.38021338506304,109,1.7503425024248305,SINGAPORE,Academic
Smithsonian Institution,5152,130990,92.33307453416148,110,2.4892096467391305,USA,Government
National Institutes of Natural Sciences (NINS) - Japan,5140,85363,85.23346303501945,111,1.6647199027237354,JAPAN,Research Institute
University of Edinburgh,5134,140786,87.67043241137515,112,2.5987749902610053,SCOTLAND,Academic
Argonne National Laboratory,5125,120472,90.06829268292684,113,2.1224094048780486,USA,Research Institute
University of Manchester,5119,102221,87.302207462395,114,1.9507414338738036,ENGLAND,Academic
Los Alamos National Laboratory,5117,79768,83.68184483095564,115,1.5407882548368186,USA,Government
Pennsylvania State University,5099,125879,87.0955089233183,116,2.2968205138262405,USA,Academic
Tokyo Institute of Technology,5049,60136,82.23410576351753,117,1.2148541691424044,JAPAN,Academic
Texas A&M University System,5027,70246,83.52894370399841,118,1.3596306345733042,USA,Academic System
Ruprecht Karls University Heidelberg,5016,129080,90.35087719298247,119,2.373163835725678,GERMANY (FED REP GER),Academic
Observatoire de Paris,5006,141366,88.37395125848981,120,2.6584092089492612,FRANCE,Government
Hungarian Academy of Sciences,4994,106271,86.46375650780938,121,2.003269142971566,HUNGARY,National Academy
University of California San Diego,4983,93363,85.31005418422637,122,1.865795083283163,USA,Academic
Royal Institute of Technology,4957,69964,86.7460157353238,123,1.3858575146257817,SWEDEN,Academic
ITMO University,4956,32602,62.97417271993543,124,0.7073689265536723,RUSSIA,Academic
Sun Yat Sen University,4947,77878,84.738225186982,125,1.6305589650293109,CHINA MAINLAND,Academic
Islamic Azad University,4893,66900,87.16533823829961,126,1.2736616595135908,IRAN,Academic
University of Toronto,4885,139617,86.63254861821905,127,2.7790502968270214,CANADA,Academic
University of Bologna,4873,99606,86.18920582803202,128,1.9169680484301252,ITALY,Academic
Deutsches Elektronen-Synchrotron (DESY),4871,88323,84.17162800246356,129,1.7774061383699447,GERMANY (FED REP GER),Nonprofit
Technical University of Munich,4850,72439,84.45360824742268,130,1.551383649484536,GERMANY (FED REP GER),Academic
Oak Ridge National Laboratory,4844,83238,88.68703550784475,131,1.5586951692815856,USA,Government
Beijing Institute of Technology,4776,48350,75.02093802345058,132,1.0105903685092128,CHINA MAINLAND,Academic
Purdue University System,4744,70773,82.1247892074199,133,1.4104720067453627,USA,Academic System
Purdue University,4739,70738,82.12703101920236,134,1.4115063093479638,USA,Academic
Southeast University - China,4733,53911,83.68899218254808,135,1.084179061905768,CHINA MAINLAND,Academic
Consejo Nacional de Investigaciones Cientificas y Tecnicas (CONICET),4725,47695,84.78306878306879,136,1.007542835978836,ARGENTINA,Government
CNRS - Institute of Chemistry (INC),4711,58889,90.21439184886437,137,1.05732634260242,FRANCE,Research Institute
University of Wisconsin Madison,4690,89930,87.35607675906184,138,1.8124323240938167,USA,Academic
University of California Santa Barbara,4683,112886,89.0881913303438,139,2.3780756993380314,USA,Academic
Texas A&M University College Station,4678,67760,84.18127404873877,140,1.3864500641299702,USA,Academic
Purdue University West Lafayette Campus,4669,68156,82.00899550224887,141,1.38893885200257,USA,Academic
National Institute of Standards & Technology (NIST) - USA,4634,68828,80.08200258955546,142,1.4612471514889944,USA,Government
University of Munich,4633,110780,86.66091085689618,143,2.1327851284265056,GERMANY (FED REP GER),Academic
Australian National University,4630,111980,83.45572354211663,144,2.2193445572354213,AUSTRALIA,Academic
Tomsk State University,4619,37869,67.20069279064734,145,0.9488935916865123,RUSSIA,Academic
Northwestern Polytechnical University,4574,51504,83.69042413642326,146,1.2046305859204198,CHINA MAINLAND,Academic
University of Washington,4574,141436,86.79492785308264,146,2.8359596851770883,USA,Academic System
Department of Science & Technology (India),4572,41467,85.84864391951005,148,0.8981030183727035,INDIA,Government
