Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
Cardiff University,408,1116,50.0,76,1.189793137254902,WALES,Academic
University of California Irvine,406,2670,78.07881773399015,77,2.830230541871921,USA,Academic
Northwestern University,406,1613,63.793103448275865,77,1.7377334975369458,USA,Academic
University of Illinois System,401,1643,61.09725685785536,79,1.1331865336658353,USA,Academic System
University of Minnesota Twin Cities,400,1559,67.5,80,1.47317825,USA,Academic
Ghent University,396,1056,57.57575757575758,81,1.0178886363636364,BELGIUM,Academic
University of Washington,396,1557,59.34343434343434,81,1.1887750000000001,USA,Academic System
University of Glasgow,396,729,42.42424242424242,81,1.1311083333333334,SCOTLAND,Academic
George Washington University,379,1034,55.145118733509236,84,0.9620192612137203,USA,Academic
York University - Canada,373,631,39.67828418230563,85,0.742671581769437,CANADA,Academic
University of Warwick,372,703,44.086021505376344,86,0.9209161290322581,ENGLAND,Academic
University of Birmingham,371,1170,56.334231805929925,87,0.897777897574124,ENGLAND,Academic
Vanderbilt University,368,1361,60.86956521739131,88,1.4050092391304347,USA,Academic
Fordham University,365,1052,60.273972602739725,89,1.0931013698630139,USA,Academic
University of Washington Seattle,363,1417,58.67768595041323,90,1.1903498622589532,USA,Academic
Deakin University,363,1086,61.98347107438017,90,0.9974575757575759,AUSTRALIA,Academic
University of South Florida,361,2667,74.51523545706371,92,2.169590858725762,USA,Academic
Rutgers State University New Brunswick,361,1829,65.37396121883657,92,1.9638603878116345,USA,Academic
University of Essex,360,738,47.77777777777778,94,1.0529027777777777,ENGLAND,Academic
Cornell University,355,1125,52.67605633802817,95,1.2132794366197184,USA,Academic
University of Sheffield,350,1017,54.0,96,1.2802965714285715,ENGLAND,Academic
University of Wisconsin System,346,1176,61.27167630057804,97,1.0945161849710983,USA,Academic System
University of Copenhagen,342,978,54.67836257309941,98,1.0427216374269006,DENMARK,Academic
University of Massachusetts System,342,1677,70.46783625730994,98,1.5285289473684214,USA,Academic System
Sam Houston State University,341,2082,81.52492668621701,100,1.9402671554252202,USA,Academic
Complutense University of Madrid,338,194,22.485207100591715,101,0.2218378698224852,SPAIN,Academic
University of Kent,338,835,48.81656804733728,101,1.2318612426035502,ENGLAND,Academic
University of Colorado System,337,1775,67.35905044510386,103,1.8855753709198813,USA,Academic System
Indiana University Bloomington,335,988,55.223880597014926,104,0.9935617910447762,USA,Academic
University of Portsmouth,333,1145,60.66066066066066,105,1.1031495495495496,ENGLAND,Academic
University of Maryland College Park,330,2380,74.24242424242425,106,2.222583333333333,USA,Academic
University of Barcelona,327,371,30.58103975535168,107,0.33856880733944955,SPAIN,Academic
Georgia State University,326,1253,57.36196319018405,108,1.1145861963190185,USA,Academic
University of Technology Sydney,323,580,52.94117647058824,109,0.6809352941176471,AUSTRALIA,Academic
University of Western Australia,322,570,48.75776397515528,110,0.6907114906832299,AUSTRALIA,Academic
University of British Columbia,319,798,52.66457680250783,111,0.8101699059561129,CANADA,Academic
University Externado Colombia,316,115,14.556962025316455,112,0.3498860759493671,COLOMBIA,Academic
University of Leicester,315,644,47.61904761904761,113,0.8606339682539684,ENGLAND,Academic
City University of Hong Kong,313,1001,57.82747603833865,114,1.0285821086261981,HONG KONG,Academic
University of Groningen,312,928,54.807692307692314,115,0.9870948717948719,NETHERLANDS,Academic
Chinese University of Hong Kong,311,570,42.12218649517685,116,0.7675755627009646,HONG KONG,Academic
Durham University,305,909,53.11475409836065,117,1.0548783606557377,ENGLAND,Academic
Centre National de la Recherche Scientifique (CNRS),305,481,45.24590163934426,117,0.649053442622951,FRANCE,Research Council
University of Bologna,304,337,33.881578947368425,119,0.5053921052631579,ITALY,Academic
University of Nebraska System,304,1637,72.69736842105263,119,1.8252315789473685,USA,Academic System
University of Texas Austin,301,1039,57.80730897009967,121,1.2883026578073091,USA,Academic
University of Illinois Chicago,296,1072,54.729729729729726,122,1.0190320945945948,USA,Academic
University of Adelaide,296,617,47.63513513513514,122,0.6738820945945946,AUSTRALIA,Academic
University of Illinois Chicago Hospital,296,1072,54.729729729729726,122,1.0190320945945948,USA,Health
Boston University,293,1054,64.16382252559727,125,1.4130907849829353,USA,Academic
Northeastern University,293,1790,70.64846416382252,125,1.9315419795221844,USA,Academic
University of Notre Dame,291,565,49.140893470790374,127,0.7414467353951891,USA,Academic
University of Tasmania,291,718,61.512027491408936,127,1.1393189003436426,AUSTRALIA,Academic
Northumbria University,289,687,48.78892733564014,129,0.9371404844290657,ENGLAND,Academic
University of Florida,288,1307,63.541666666666664,130,2.021,USA,Academic
Nevada System of Higher Education (NSHE),288,1061,68.05555555555556,130,1.1793746527777778,USA,Academic System
Rutgers State University Newark,285,1335,69.47368421052632,132,1.4578901754385967,USA,Academic
University of Alabama System,285,1654,70.17543859649122,132,2.056552280701754,USA,Academic System
American University,283,812,48.409893992932865,134,1.04892296819788,USA,Academic
University of Pretoria,283,271,39.2226148409894,134,0.7374770318021202,SOUTH AFRICA,Academic
Arizona State University-Tempe,282,1843,64.53900709219859,136,2.2430929078014183,USA,Academic
HSE University (National Research University Higher School of Economics),277,286,25.992779783393498,137,0.3936787003610109,RUSSIA,Academic
University of Texas Dallas,277,2625,81.58844765342961,137,2.5330212996389894,USA,Academic
City University London,276,497,39.492753623188406,139,0.6901481884057972,ENGLAND,Academic
University of Southern California,274,1120,63.868613138686136,140,1.1032737226277374,USA,Academic
University of North Carolina Chapel Hill,274,844,60.58394160583942,140,1.1015153284671533,USA,Academic
Texas A&M University System,273,782,60.07326007326007,142,1.0083798534798536,USA,Academic System
University of Buenos Aires,271,149,19.18819188191882,143,0.17467453874538746,ARGENTINA,Academic
University of Johannesburg,270,288,24.814814814814813,144,0.46104333333333336,SOUTH AFRICA,Academic
Lund University,270,567,48.51851851851852,144,0.7529611111111111,SWEDEN,Academic
